"REPORT_NUMBER"	"REPORT_RECEIVED_DATE"	"NAME"	"SIGNIFICANT"	"LOCATION_LATITUDE"	"LOCATION_LONGITUDE"	"NARRATIVE"
20130310	"9/10/2013"	"KINDER MORGAN LIQUID TERMINALS, LLC"	"NO"	40.52243	-74.25384	"ROUTINE MAINTENANCE (VALVE REPAIR) WAS PERFORMED WHICH REQUIRED A 36inch TANK LINE AND TANK CONTENTS TO BE STRIPPED EMPTY TO PERFORM THIS TASK.  TERMINAL OPERATOR BLOCKED IN THE LINE STRIPPING OPERATION. THE FIRST OPERATOR HAD LEFT THE 2 inch BLEEDER VALVE OPENED. WHE THE PIPING WAS USED SEVERAL DAYS LATER, PRODUCT FLOWED THROUGH THE 2 inch BLEEDER VALVE, CAUSING A BLOWDOWN TANK TO OVERFILL AND SPILL APPROXIMATELY 3 BARRELS OF GAS/OIL MIXTURE INTO CONTAINMENT AND APPROXIMATELY 3 BARRELS INTO SOIL AROUND THE CONTAINMENT. THE SPILL WAS REPORTED BY A CONTRACTOR WORKING IN THE AREA. VACUUM TRUCKS WERE DISPATCHED TO REMOVE THE SPILLED PRODUCT AND PIPELINE OPERATIONS WERE SHUT DOWN UNTIL THE SPILL WAS CLEANED UP."
20130311	"9/12/2013"	"EXPLORER PIPELINE CO"	"NO"	39.789126	-89.104467	"DURING A VALVE INSPECTION, WHICH INCLUDED PROBING AROUND THE VALVE, AN INDICATION OF PETROLEUM PRODUCT WAS DETECTED.  SOIL TESTING DETERMINED 16 GALLONS OR .381 BARRELS OF PETROLEUM PRODUCT WAS CONTAINED IN THE SOIL EXCAVATED FROM AROUND THE VALVE. THE VALVE AND PIPE WAS EXPOSED TO INVESTIGATE FOR THE POTENTIAL SOURCES.  NO FREE PHASE PRODUCT WAS IDENTIFIED DURING THE INVESTIGATION.  DURING THE INVESTIGATION IT WAS DETERMINED THAT A VALVE BELL BOLT TO THE VALVE BONNET WAS SLIGHTLY WET DURING THE INVESTIGATION. THE PRESSURE ON THE PIPELINE WAS REDUCED TO POINT NO SEEP OR WETNESS FROM BONNET WAS OBSERVIED. THE BONNET O-RING WAS REPLACED ALONG WITH THE VALVE SOFT GOODS. THE FINAL ROOT CAUSE REPORT INDICATED THE DIRECT CAUSE OF THE LEAK WAS FROM A BONNET O-RING."
20130312	"9/12/2013"	"MAGELLAN PIPELINE COMPANY, LP"	"NO"	30.20382	-97.87389	"ELECTRICAL CONTRACTOR WAS PERFORMING WORK AND LOOSENED A SECOND TUBING THAT WAS NOT PART OF THE SCOPE OF HIS WORK, CAUSING A RELEASE INSIDE THE VAULTED AREA."
20130313	"9/13/2013"	"TESORO HIGH PLAINS PIPELINE COMPANY LLC"	"YES"	47.934931	-103.647714	"A LOGISTICS EMPLOYEE DISCOVERED CRUDE OIL FLOWING OUT FROM A SUMP VAULT AND INTO THE SECONDARY CONTAINMENT AREA OF TANK 46.  THE CRUDE OIL DID NOT BREACH THE CONTAINMENT AREA AND THE MAJORITY OF THE OIL WAS LATER CAPTURED AND PUMPED TO TANK 46 WITHOUT FURTHER INCIDENT. A 2﾿ CHECK VALVE LOCATED BETWEEN TANK 46 AND THE SUMP PUMP DISCHARGE WAS REMOVED AND REPLACED WITH A POSITIVE CLOSURE BALL VALVE.  THIS ACTION ASSURED TANK AND PIPELINE ISOLATION FROM SIDNEY / CARTWRIGHT STATIONS TO THE SUMP VAULT."
20130314	"9/14/2013"	"TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA"	"YES"	33.806255	-118.229308	"ON AUGUST 5, 2013, OPERATIONS PERSONNEL FROM ANOTHER PIPELINE COMPANY DISCOVERED LIQUID PRODUCT IN A VALVE VAULT SITUATED NEAR THE NORTHEAST CORNER OF THE KINDER MORGAN (KM) TERMINAL LOCATED AT 2000 EAST SEPULVEDA BOULEVARD IN CARSON, CA.  KM BEGAN INVESTIGATING THE RELEASE THE SOURCE OF THE RELEASE.  AFTER FURTHER INVESTIGATION, KM DETERMINED THE RELEASE WAS FROM TESORO LOGISTICS OPERATIONS LLC'S LINE T07, AND ON AUGUST 14, 2013, NOTIFIED TESORO LOGISTICS OPERATIONS LLC (TESORO LOGISTICS) OF A LEAK ON LINE T07.  ON AUGUST 15TH, TESORO LOGISTICS ISOLATED THE LEAK BY INSTALLATION OF A CLAMP AND PROVIDED UPDATED NOTIFICATIONS TO AGENCIES.  LINE T07 WAS REPAIRED AND RETURNED TO SERVICE ON AUGUST 19, 2013. A METALLURGICAL ANALYSIS DETERMINED THAT THE SEGMENT OF PIPE THAT FAILED LEAKED AT A REGION OF WALL LOSS FROM EXTERNAL PITTING CORROSION.  BASED ON THE LOCATION (8:30 O'CLOCK POSITION) AND MORPHOLOGY, TESORO LOGISTICS CONCLUDED THE CORROSION INITIATED AT AN AREA OF DISBONDED COATING THAT WAS LIKELY CAUSED BY EXTERNAL MECHANICAL DAMAGE, SUCH AS EXCAVATION EQUIPMENT HITTING THE LINE.  PERIODS OF SUB-CRITERIA CATHODIC PROTECTION (CP) LEVELS AND THE PRESENCE OF CORROSIVE SOIL WERE ALSO DETERMINED TO BE CONTRIBUTING FACTORS TO THE FAILURE.   APPROXIMATELY 130 BARRELS OF JET FUEL WERE RECOVERED.  THE RELEASE DID NOT IMPACT THE SURFACE WATER OF THE DOMINGUEZ CHANNEL.  COST ESTIMATES INCLUDE A MULTI-YEAR REMEDIATION EFFORT."
20130315	"9/14/2013"	"CRIMSON PIPELINE L.P."	"YES"	33.949629	-118.370221	"THE CAUSE APPEARS TO BE THIRD PARTY DAMAGE RELATED TO A NEARBY POWER POLE GROUNDING ROD.  ALL APPROPRIATE REGULATORS WERE INFORMED OF THE RELEASE IMMEDIATELY.  THE PIPELINE WAS IMMEDIATELY SHUT DOWN AND THE SOURCE OF THE RELEASE ISOLATED BY CLOSING APPROPRIATE VALVES.  CRIMSON'S OIL SPILL RESPONSE ORGANIZATION AND INCIDENT COMMAND PERSONNEL WERE IMMEDIATELY DEPLOYED.  THE LEAK WAS IDENTIFIED A SECTION OF THE PIPE WAS CUT OUT AND REPLACED WITH TESTED PIPE.  THE SYSTEM WAS PUT BACK INTO SERVICE.  THE SECTION OF THE PIPE THAT WAS CUT OUT WHICH INCLUDED THE DAMAGED SECTION WAS IN THE CUSTODY AND TRANSPORTED TO A THIRD PARTY TESTING LAB EXPONENT FAILURE ANALYSIS ASSOCIATES BY THE DEPARTMENT OF FISH AND WILD LIFE."
20130316	"9/17/2013"	"MAGELLAN PIPELINE COMPANY, LP"	"NO"	32.39482	-99.75808	"A FLANGE ON THE EXTENSION TO RUN THE SMART PIG WAS NOT PROPERLY TIGHTENED."
20130317	"9/17/2013"	"PLAINS PIPELINE, L.P."	"NO"	41.8458333	-106.2038889	"APPROXIMATELY 6 BBLS OF CRUDE OIL WERE RELEASED WHEN A 2 INCH SIDE VALVE ON THE SUCTION SIDE OF A PUMP FAILED TO SEAL CLOSED. ONCE THE RELEASE WAS DISCOVERED, THE ON-SITE OPERATOR IMMEDIATELY CLOSED THE PUMP'S MAINLINE SUCTION AND DISCHARGE VALVES. THE CLOSURE OF THESE VALVES ISOLATED THE RELEASE SOURCE THUS STOPPING THE RELEASE. THE 2 INCH SIDE VALVE IS IN THE PROCESS OF BEING REPLACED."
20130318	"9/17/2013"	"ENTERPRISE CRUDE PIPELINE LLC"	"NO"	29.950028	-96.850184	"THE CONTROL CENTER OBSERVED A LOW LEVEL IN 1519  TANK AT THE LA GRANGE STATION AND SHUT DOWN THE PIPELINE AT 05:30.   A TECHNICIAN WAS ONSITE AT 07:15 TO CONFIRM THAT ABOUT 3 BARRELS HAD LEAKED FROM THE MAIN LINE PUMP SEAL.  SEAL WAS REPLACED AND PIPELINE WAS STARTED BACK UP ABOUT 17:00."
20130319	"9/18/2013"	"MAGELLAN PIPELINE COMPANY, LP"	"YES"	37.79193	-96.88026	"A SANDBLASTER HOSE THAT WAS BEING USED TO REMOVE COATING ON ANOTHER NEARBY PIPELINE WAS POSITIONED NEXT TO THE 6 inch LINE.  A HOLE DEVELOPED IN THE COUPLER WITHOUT THE PERSON OPERATING THE SAND BLASTING HOSE BEING AWARE OF IT, AND BLASTED A PINHOLE IN THE 6 inch LINE, RESULTING IN THE RELEASE."
20130320	"9/18/2013"	"MAGELLAN AMMONIA PIPELINE, L.P."	"YES"	42.854755	-94.159355	"AERIAL PATROL PILOT IDENTIFIED A POTENTIAL DEAD SPORT OF VEGETATION ON THE PIPELINE RIGHT-OF-WAY AND NOTIFIED MAGELLAN PERSONNEL WHO INVESTIGATED AND DETERMINED A RELEASE HAD OCCURRED.  THE SITE WAS EXCAVATED AND A BURIED CHECK VALVE WAS FOUND TO BE LEAKING.  THE LINE WAS ISOLATED AND A LEAKING O-RING GASKED WAS FOUND TO BE THE SOURCE OF THE RELEASE.  A NEW O-RING GASKET WAS INSTALLED AND THE HEAD BOLTS WERE TORQUED TO MANUFACTURERS SPECIFICATIONS.  APPROXIMATELY 130 CUBIC YARDS OF IMPACTED SOIL WAS REMEDIATED IN ACCORDANCE WITH STATE AND COMPANY STANDARDS."
20130321	"9/19/2013"	"MAGELLAN PIPELINE COMPANY, LP"	"NO"	30.04236	-96.91462	"WHILE INSTALLING A SET OF FLANGES FOR A NEW VALVE INSTALLATION ON AN 18inch LINE AT WARDA STATION AN UNVENTED FOREMAN'S PLUG WAS REMOVED AND PRODUCT WAS RELEASED.  THE EQUIPMENT WAS NOT INSTALLED CORRECTLY.  THE FORMAN﾿S PLUG SHOULD HAVE BEEN VENTED TO RELIEVE ANY PRESSURE BUILDUP ON THE BACK SIDE OF THE PLUG.  PERSONNEL IMMEDIATELY RESPONDED WITH ABSORBENT PADS TO COLLECT ANY FREE PRODUCT FROM THE AREA.  AN EXCAVATOR WAS USED TO REMOVE THE CONTAMINATED SOIL AND PLACE ON VISQUEEN WERE IT WAS COVERED TO PREVENT MOVEMENT DURING A RAIN EVENT."
20130322	"9/19/2013"	"DCP MIDSTREAM"	"YES"	42.8842	-82.4943	"THIS ACCIDENT OCCURRED DURING ROUTINE MAINTENANCE ACTIVITIES.  THE FIELD OPERATOR EMPTIED THE PIPELINE SEGMENT OF ITS CONTENTS BY OPENING THE 3/4 inch HIGH AND LOW POINT BLEEDS.  THE OPERATOR THEN CONTINUED THE LOCK OUT TAG OUT PROCEDURE ON THE PIPING AND VALVES. WHILE LOCKING OUT THE MOTOR OPERATED VALVE MOV-7004 THE OPERATOR INADVERTENTLY INITIATED THE VALVE SEQUENCE TO THE OPEN POSITION ALLOWING SYSTEM CONTENTS TO FILL THE PREVIOUSLY EMPTY PIPING RESULTING IN A BUTANE RELEASE FROM THE OPEN HIGH AND LOW POINT BLEEDERS (SYSTEM PRESSURE WAS APPROXIMATELY 702 PSI AT THE TIME OF THE ACCIDENT). THE OPERATOR ATTEMPTED TO CLOSE THE OPEN BLEEDERS, BUT WAS UNABLE TO REACH THEM AT WHICH TIME HE RETURNED TO MOV-7004 WHICH HAD OPENED FULLY AND CLOSED IT.  THE OPERATOR AND MAINTENANCE SUPERVISOR WHO WERE PRESENT AT THE SCENE THEN PROCEEDED TO THE HIGH AND LOW POINT BLEEDERS AND CLOSED THEM. LOCAL SCADA RECORDED THE RELEASE AS OCCURRING FOR 1 MINUTE 59 SECONDS.  THE RELEASE WAS A VAPOR RELEASE OF BUTANE.  NO LIQUIDS WERE SPILLED TO THE GROUND AND NO POLLUTION TO ANY WATERBODY OCCURRED.   THERE WERE NO INJURIES TO COMPANY EMPLOYEES OR CONTRACTORS ON SITE. THERE WAS NO DAMAGE TO EQUIPMENT AND AT THE TIME OF THE ACCIDENT THE ESTIMATED COST OF LOST PRODUCT WAS LESS THAN $50,000. THE PIPE WAS PUT BACK INTO SERVICE AFTER THE MAINTENANCE WORK WAS COMPLETED ON 8-22-13 AT 1300 HOURS."
20130323	"9/19/2013"	"HOUSTON REFINING LP."	"YES"	29.705972	-95.237834	"CRUDE OIL WAS OBSERVED AT ENTRY OF TUNNEL CASING OF PIPELINE SEGMENT.  HYDRO TEST DETERMINED SEGMENT HAD FAILED INSIDE TUNNEL."
20130324	"9/19/2013"	"MARATHON PIPE LINE LLC"	"NO"	40.04027	-86.41016	"THE VALVE O-RING WAS WORN DUE TO NORMAL WEAR AND TEAR.  THIS VALVE WAS PIPED INTO THE SUMP AND PRODUCT WAS CONTAINED IN THE SYSTEM AND RECOVERED."
20130325	"9/20/2013"	"ENTERPRISE PRODUCTS OPERATING LLC"	"NO"	37.052386	-95.611575	"TECHNICIANS HAD COMPLETED PROVING THE COFFEYVILLE RED LINE METER AT THE COFFEYVILLE STATION AND ISOLATED THE PROVER FROM THE PIPELINE TO BEGIN BLOWING DOWN DIESEL FROM THE PORTABLE PROVER. A CONNECTION WAS MADE TO THE STATION BLOW DOWN LINE THAT LEADS TO THE ENVIRONMENTAL TANK. THE TECHNICIAN NOTICED THE BLOW DOWN OPERATION WAS NOT NORMAL AND PERFORMED A WALK DOWN OF THE AREA.  DURING THE WALK DOWN, THE TECHNICIAN DISCOVERED DISCOLORED SOIL.  IT WAS DETERMINED THAT THE CONNECTION WAS MADE TO AN ABANDONED LINE THAT LEADS TO AN ENVIRONMENTAL TANK THAT WAS REMOVED.  THE CONTAMINATED SOIL WAS THEN EXACAVATED TO BE DISPOSED."
20130326	"9/20/2013"	"MARATHON PIPE LINE LLC"	"NO"	40.04027	-86.41016	"THE VALVE O-RING WAS WORN DUE TO NORMAL WEAR AND TEAR.  THIS VALVE WAS PIPED INTO THE SUMP AND PRODUCT WAS CONTAINED IN THE SYSTEM AND RECOVERED."
20130327	"9/20/2013"	"HOUSTON REFINING LP."	"NO"	29.70639	-95.23416	"OPERATOR PATROL OBSERVED CRUDE OIL MATERIAL LEAKING FROM AN INSTRUMENTATION PORT ON OVER PRESSURE PROTECTION DEVICE (PSV).  IF DEVICE WAS OPERATING NORMALLY, NO CRUDE OIL MATERIAL SHOULD BE IN THE AREA OF THE INSTRUMENTATION PORT."
20130328	"9/24/2013"	"MARATHON PIPE LINE LLC"	"YES"	39.3271159	-87.8981323	"NOTE ON 9/23/2013: INTERNAL CORROSION ON DEAD LEG PIPE.  NOTE ON 11/4/2013: UPDATED COSTS  NOTE ON 11/13/2013:  UPDATED CAUSAL FACTORS"
20130329	"9/25/2013"	"PLAINS PIPELINE, L.P."	"NO"	32.531983	-100.841964	"APPROXIMATELY .50 BBLS OF CRUDE OIL WERE RELEASED WHEN THE BOTTOM OF A STRAINER CORRODED INTERNALLY. THE STRAINER WAS REMOVED AND REPLACED WITH A SPOOL PIECE OF 6 INCH PIPE."
20130330	"9/27/2013"	"BUCKEYE PARTNERS, LP"	"NO"	40.203611	-93.326669	"AT 2:36 PM CST ON AUGUST 31, 2013 A RELEASE WAS IDENTIFIED BY BUCKEYE PERSONNEL AT MILAN STATION IN GALT, MO. PRODUCT WAS BEING RELEASED FROM A FLOW GAUGE ON A DENSITOMETER. THE LINE WAS ISOLATED AND EMERGENCY RESPONSE PROCEDURES WERE INITIATED. ALL APPROPRIATE NOTIFICATIONS WERE MADE. APPROXIMATELY 34 GALLONS OF GASOLINE WERE RELEASED, AND 29 GALLONS WERE RECOVERED IN A DESIGNED PAN UNDER THE DENSITOMETER. THE REMAINING FIVE GALLONS WERE RELEASED ONTO GRAVEL IN A FINE MIST, AND EVAPORATED. NO ROCK OR SOIL WAS REMOVED AND NO REMEDIATION WAS NEEDED. ONCE IT WAS DETERMINED SAFE TO RESTART THE LINE (BYPASSING THE DENSITOMETER), THE LINE WAS RESTARTED AT 6:30 PM CST ON AUGUST 31, 2013. THE FLOW GAUGE WAS REPAIRED ON SEPTEMBER 9, 2013."
20130331	"10/3/2013"	"SUNOCO PIPELINE L.P."	"NO"	34.874565	-97.79908	"A ONE BARREL LEAK OCCURRED ON THE DISCHARGE PIPING OF AN OUT OF SERVICE GATHERING LINE PUMP.  LEAK CONTAINED TO PUMP SITE AREA.  SITE WAS REMEDIATED, PIPING ISOLATED AND LINE SEGMENT BLINDED."
20130332	"10/3/2013"	"NUSTAR LOGISTICS, L.P."	"YES"	28.488488	-98.160559	"ON TUESDAY, SEPTEMBER 3, 2013, NUSTAR'S CONTROL ROOM IN SAN ANTONIO, TX RECEIVED A LOW-SUCTION ALARM ON NUSTAR'S 8-INCH 53P THREE RIVERS TO SAN ANTONIO (SOUTH) PIPELINE SYSTEM.  THE THREE RIVERS PUMP STATION WAS AUTOMATICALLY SHUT DOWN ON THE ALARM, AND THE PUMP STATION DISCHARGE VALVE WAS CLOSED.  THROUGHOUT THE EVENING OF SEPTEMBER 3RD AND EARLY MORNING OF SEPTEMBER 4TH, NUSTAR PERSONNEL DROVE THE ENTIRE PIPELINE SEGMENT FROM THREE RIVERS, TX TO NUSTAR'S SAN ANTONIO SOUTH TERMINAL CHECKING IMMEDIATE RESPONSE AREAS. ON WEDNESDAY, SEPTEMBER 4, 2013, NUSTAR PERSONNEL DISCOVERED A RELEASE ON THE ROW OF THE PIPELINE APPROXIMATELY 0.5 MILES NORTH OF HWY 72 NEAR THREE RIVERS, TX.  THE ACCIDENT OCCURRED IN A RURAL, NON-HCA LOCATION IN LIVE OAK COUNTY, TX.  APPROXIMATELY 2,752 BARRELS OF GASOLINE WAS RELEASED, AND APPROXIMATELY 817 BARRELS HAVE BEEN RECOVERED TO-DATE.  THE AFFECTED PIPE SEGMENT WAS REMOVED AND REPLACED ON THURSDAY, SEPTEMBER 5, 2013. THE AFFECTED PIPE SEGMENT WAS SENT TO A THIRD PARTY METALLURGICAL LABORATORY FOR ANALYSIS.  THE RUPTURE WAS CAUSED BY EXTERNAL CORROSION UNDERNEATH TAPE COATING APPLIED OVER THE GIRTH WELD REGION.  THE CORROSION WAS ISOLATED TO THE PIPE BENEATH THE TAPE COATING.  THE CORROSION PROGRESSED TO A DEPTH WHERE THE REMAINING WALL THICKNESS WAS UNABLE TO CONTAIN THE INTERNAL PRESSURE."
20130333	"10/4/2013"	"COLONIAL PIPELINE CO"	"YES"	35.55167	-78.3075	"ON SEPTEMBER 5, 2013, AT 11:00 LOCAL TIME, A COLONIAL EMPLOYEE ARRIVED AT THE SELMA DELIVERY FACILITY TO INVESTIGATE A REPORT OF DEAD VEGETATION WITHIN THE FACILITY. THE EMPLOYEE CONFIRMED THE PRESENCE OF DEAD VEGETATION AND ODOR. EMERGENCY RESPONSE INTERNAL NOTIFICATIONS AND ACTIVITIES WERE INITIATED AND ALL LINES RUNNING THROUGH THE AFFECTED AREA OF THE FACILITY WERE SHUT DOWN AND ISOLATED. EXCAVATION AND CLEAN-UP CREWS ARRIVED ON SITE SEPTEMBER 5 AT APPROXIMATELY 15:00 TO BEGIN CLEAN-UP, EXCAVATION, AND REPAIRS. A SMALL AMOUNT OF FREE PRODUCT WAS IDENTIFIED IN SUBSURFACE SOILS BELOW THE DEAD VEGETATION IN AN AREA WHERE MULTIPLE COLONIAL DELIVERY LINES AND NON-COLONIAL SHIPPER LINES ARE LOCATED. SELMA FIRE DEPARTMENT AND JOHNSTON COUNTY EMERGENCY MANAGEMENT WERE ALSO NOTIFIED  ON SEPTEMBER  5TH AT 5:50PM AND 5:55PM LOCAL TIME  RESPECTIVELY. THE NORTH CAROLINA DEPARTMENT ENVIRONMENT AND NATURAL RESOURCES WAS NOTIFIED  ON SEPTEMBER  5TH AT 5:50PM DUE TO IMPACTS  TO GROUNDWATER AND THE ESTIMATED RELEASE VOLUME  EXCEEDING 25 GALLONS.  WHEN ESTIMATED RESPONSE AND REPAIR COSTS EXCEEDED $50,000, THE NRC WAS NOTIFIED  ON SEPTEMBER  6, 2013 AT 12:02  LOCAL TIME (INCIDENT REPORT #1059409..  ON SEPTEMBER 7, A CORROSION PINHOLE WAS DISCOVERED ON AN 8-INCH DELIVERY FACILITY LINE NUMBER 863-13. THE CORROSION PIT WAS PROBED AND BEGAN LEAKING FUEL OIL WHICH INDICATED THAT THE LINE WAS AN OIL DELIVERY LINE. THE PIPE WAS REPAIRED WITH A 24-INCH SLEEVE. SINCE GASOLINE WAS THE ONLY PRODUCT TYPE FOUND DURING THE RESPONSE EFFORT, EXCAVATIONS AND TESTING OF THE REMAINING LINES CONTINUED, BUT FAILED TO REVEAL ANOTHER LEAK SOURCE.  IN 2014, HYDROSTATIC TESTING OF THE FACILITY DELIVERY LINES IN THE AREA OF THE RELEASE FOUND NO ACTIVE LEAK SOURCE.  AN OPERATIONAL EVALUATION OF GASOLINE DELIVERIES AT THE FACILITY INDICATED THAT, ALTHOUGH THE LINE 863-13 WAS USED PRIMARILY FOR GASOLINE DELIVERIES, IT WAS POSSIBLE FOR FUEL OIL TO BE PRESENT IN THE LINE DUE TO PRODUCT CUTS AND SWITCHES THAT PROTECTED THE QUALITY OF ULSD BATCHES. BASED ON THE RESULTS OF ALL EXCAVATIONS, INSPECTIONS, AND TESTS, IT HAS BEEN DETERMINED THAT THE CORROSION PINHOLE DISCOVERED ON LINE 863-13 THAT WAS REPAIRED WITH A 24-INCH SLEEVE WAS THE SOURCE OF THE RELEASE DISCOVERED ON 5 SEPTEMBER 2013."
20130334	"10/9/2013"	"ENTERPRISE CRUDE PIPELINE LLC"	"YES"	29.146389	-96.0775	"ENTERPRISE EMPLOYEE NOTICED OIL ON THE GROUND AT WITHERS PUMP STATION THE MORNING OF SEPTEMBER 9TH.   NOTIFICATION WAS MADE TO COMPLIANCE AND ENVIRONMENTAL.  LEAK SOURCE WAS UNDETERMINED WHILE EXCAVATION WAS OCCURRING AND WHEN THE COSTS WERE DETERMINED TO EXCEED THE $50,000 THRESHOLD A DECISION TO CALL THE NRC WAS MADE.  LEAK OCCURRED ON A 10 INCH LINE TOTALLY CONTAINED INSIDE FACILITY."
20130335	"10/9/2013"	"ENTERPRISE PRODUCTS OPERATING LLC"	"NO"	40.351944	-77.51333	"WHILE PERFORMING ROUTINE / DAILY STATION CHECKS AT THE BLAIN STATION ON THE  A-3 PIPELINE, ENTERPRISE PIPELINE TECHNICIANS NOTICED A FROST SPOT ON THE BODY OF A WKM GATE VALVE IN THE STATION.  UPON INSPECTION, A PINHOLE LEAK WAS DISCOVERED.  PIPELINE CONTROL WAS IMMEDIATELY NOTIFIED AND THE PIPELINE WAS SHUT DOWN.  THE PIPELINE SEGMENT WAS ISOLATED, BLED DOWN, REPAIRED, AND THE WKM GATE VALVE WAS PERMANENTLY REMOVED FROM THE SYSTEM."
20130336	"10/10/2013"	"HOLLY ENERGY PARTNERS - OPERATING, L.P."	"YES"	32.359487	-105.337417	"FLASH FLOODING DUE TO UNSEASONABLY HEAVY RAINS OVER A 2-DAY PERIOD SENT RUSHING WATER THROUGHOUT A RURAL AREA WHERE THE 6 inch PIPELINE IS LOCATED.  DURING THE COURSE OF THE STORMS, THE PIPELINE CONTROL CENTER NOTICED A PRESSURE DROP ON THE LINE WHICH INDICATED A POTENTIAL RELEASE AND IMMEDIATELY BEGAN SHUTDOWN OF THE PIPELINE.  THE REMOTE VALVES WERE CLOSED FOLLOWING THE THE PRESSURE DROP AND PERSONNEL BEGAN ATTEMPTING TO CLOSE MANUAL VALVES UPSTREAM AND DOWNSTREAM ALONG THE PIPELINE.  DUE TO FLOOD WATERS AND IMPASSABLE ROADS HOWEVER, PERSONNEL WERE UNABLE TO DETERMINE AN EXACT LEAK LOCATION IMMEDIATELY.  AERIAL AND FOOT PATROLS BEGAN THE FOLLOWING DAY BUT WEATHER CONDITIONS AND CONTINUING HIGH WATER LEVELS PROHIBITED PERSONNEL FROM LOCATING ANY DAMAGED PIPE OR RELEASE OF PRODUCT. PERSONNEL TO BEGIN TRAVERSING THE RIGHT-OF-WAY ONCE FLOOD WATERS RECEDED; AND ON 9/14/2013 THE PIPELINE WAS FOUND TO BE EXPOSED FROM FLOOD.  UPON FURTHER INVESTIGATION, THE RELEASE LOCATION WAS FOUND AND IT WAS DETERMINED THAT A ROCK OR OTHER LARGE OBJECT HIT THE PIPELINE CAUSING A PUNCTURE IN THE PIPE. A PORTABLE FLARE WAS TAKEN TO AN UPSTREAM VALVE LOCATION AND THE ISOLATED SECTION OF LINE WAS BLOWN DOWN UNTIL THE ISOLATED SECTION OF PIPE WAS FULLY EVACUATED.  A CLAMP WAS SUCCESSFULLY INSTALLED AT THE RELEASE LOCATION AND THIS SECTION OF PIPE WAS SUBSEQUENTLY REPLACED AND THE LINE WAS RESTARTED FOLLOWING FINAL REPAIRS."
20130337	"10/11/2013"	"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P."	"NO"	40.6082833	-74.2117528	"DURING A PRODUCT RECEIPT, A RELEASE OCCURRED FROM A SAMPLE VALVE RESULTING IN APPROXIMATELY 60 GALLONS OF GASOLINE BEING RELEASED TO SECONDARY CONTAINMENT. ALL PRODUCT WAS CONTAINED AND CLEANED-UP IMMEDIATELY AFTER THE RELEASE. AN INCIDENT INVESTIGATION WAS CONDUCTED IMMEDIATELY THEREAFTER."
20130338	"10/15/2013"	"ENTERPRISE PRODUCTS OPERATING LLC"	"YES"	36.086068	-101.046424	"ON 9/17/2013, A THIRD PARTY OPERATOR NOTIFIED ENTERPRISE PIPELINE CONTROL OF AN ICE BALL ON THE 10inch SOUTH LEG LOOP LINE VALVE.  AN ENTERPRISE TECHNICIAN WAS DISPATCHED AND CONFIRMED A PIN HOLE LEAK ON THE VALVE BODY.  THE PIPELINE WAS NOT RUNNING AT THE TIME.  TWO VALVES WERE CLOSED TO BLOCK THE LEAKING SEGMENT AND FLARES WERE SET UP TO DISPLACE THE LINE.  ONCE DISPLACED, THE LEAKING VALVE WAS CUT OUT AND REPLACED WITH ANOTHER VALVE.  THE LINE WAS RETURNED TO SERVICE ON 9/26/2013 UPON COMPLETION OF THE REPAIRS. METALLURGICAL ANALYSIS IDENTIFIED THE FAILURE WAS CAUSED BY A POOR QUALITY WELD REPAIR.  WELD DEFECTS THAT WERE OBSERVED INCLUDE A SMALL SECTION OF UNMELTED FILLER ROD OR WIRE THAT WAS INADVERTENTLY LEFT IN THE WELD, POROSITY, LACK OF FUSION, MECHANICAL NOTCHES, AND SEVERE GOUGING OF THE BASE METAL. THESE CONDITIONS CONSTITUTED LATENT DEFECTS THAT EVENTUALLY RESULTED IN CRACK PROPAGATION TO FAILURE AND LOSS OF CONTAINMENT. NOTE: THE NAME PLATE ON THE VALVE IDENTIFIES IT WAS REBUILT IN 1/17/1992 AND THE REPAIR PROCEDURES AND INSPECTION RECORDS ARE NOT AVAILABLE."
20130339	"10/15/2013"	"ONEOK NGL PIPELINE, LLC"	"NO"	36.77414	-97.75689	"THIRD PARTY CONTRACTOR WORKING IN MEDFORD YARD HEARD A POP AND RELEASE OF PRESSURE, ONEOK EMPLOYEE RESPONDED TO LOCATION AND DISCOVERED A 3/8 inch CHECK VALVE ON THE BODY OF THE ONEOK NORTHLINE 5 RAWFEED PRODUCT VALVE HAD BROKEN IN HALF ALLOWING PRODUCT TO BE RELEASED TO ATMOSPHERE.  VALVE WAS ISOLATED AND BLOWN DOWN.  CHECK VALVE WAS REPLACED WITH NEW VALVE AND LINE WAS REPRESSURED AND PUT BACK INTO SERVICE.  BROKEN VALVE WAS SENT TO MANUFACTURE TO DETERMINE CAUSE OF FAILURE."
